"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Warenwert: Hauptlager";"Warenwert Gesamt:";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0"
"12150";"LEMONILO, Korean Scharf, 85 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">300 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">4,5 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">2 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">57 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">9 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">720 mg</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n</div>\n</div>\n<p>Ursprungsland: Indonesien</p>\n<p>†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8997878700366";"LEMONILO";"";"20000";"";0;1;1;1;"0,85";0;0;0;"2021-06-21T01:01:56.651Z";"2022-06-17T15:05:57.826Z";"-23";"0";"0,95";;"0";;;;;;;
"12151";"SUPER BUBUR, Instant Porridge Soto Geschmack, 46 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8996001524060";"MAYORA";"";"20000";"";0;1;1;1;"0,46";0;0;0;"2021-06-21T01:01:56.688Z";"2022-06-18T12:44:08.237Z";"-122";"0";"1,5";;"0";;;;;;;
"12152";"SUPER BUBUR, Instant Porridge Curry Geschmack, 46 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8996001524039";"MAYORA";"";"20000";"";0;1;1;1;"0,46";0;0;0;"2021-06-21T01:01:56.719Z";"2022-06-18T12:44:08.350Z";"-79";"0";"1,5";;"0";;;;;;;
"12153";"BEST WOK, Instant-Nudeln Scharf 80g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8991688890644";"";"8991688890644";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.752Z";"2022-06-18T13:23:29.882Z";"-28";"0";"0,85";;"0";;;;;;;
"12154";"BEST WOK, Instant-Nudeln Meeresfr¸chte mit schwarzem Pfeffer 80g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8991688891030";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.783Z";"2022-06-18T13:23:29.908Z";"-26";"0";"0,85";;"0";;;;;;;
"12155";"BEST WOK, Instant-Nudeln Original 80g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8991688890620";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.825Z";"2022-06-18T13:23:29.844Z";"-37";"0";"0,85";;"0";;;;;;;
"12156";"12156";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.855Z";"2021-12-28T17:24:50.517Z";"0";"";"0";;"0";;;;;;;
"12157";"12157";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.884Z";"2021-12-28T17:24:51.344Z";"0";"";"0";;"0";;;;;;;
"12158";"12158";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.915Z";"2021-12-28T17:24:52.162Z";"0";"";"0";;"0";;;;;;;
"12159";"12159";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.942Z";"2021-12-28T17:24:53.096Z";"0";"";"0";;"0";;;;;;;
"12160";"12160";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:56.970Z";"2021-12-28T17:24:53.982Z";"0";"";"0";;"0";;;;;;;
"13028";"13028";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.001Z";"2021-12-28T17:24:54.877Z";"0";"";"0";;"0";;;;;;;
"13029";"13029";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.034Z";"2021-12-28T17:24:55.709Z";"0";"";"0";;"0";;;;;;;
"13030";"13030";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.062Z";"2021-12-28T17:24:56.548Z";"0";"";"0";;"0";;;;;;;
"13031";"13031";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.091Z";"2021-12-28T17:24:57.332Z";"0";"";"0";;"0";;;;;;;
"13032";"13032";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.129Z";"2021-12-28T17:24:58.156Z";"0";"";"0";;"0";;;;;;;
"13033";"13033";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.160Z";"2021-12-28T17:24:59.046Z";"0";"";"0";;"0";;;;;;;
"13034";"13034";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.190Z";"2021-12-28T17:24:59.947Z";"0";"";"0";;"0";;;;;;;
"13035";"13035";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.217Z";"2021-12-28T17:25:00.797Z";"0";"";"0";;"0";;;;;;;
"13036";"13036";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.246Z";"2021-12-28T17:25:01.606Z";"0";"";"0";;"0";;;;;;;
"13037";"13037";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.274Z";"2021-12-28T17:25:02.418Z";"0";"";"0";;"0";;;;;;;
"13038";"13038";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.301Z";"2021-12-28T17:25:03.237Z";"0";"";"0";;"0";;;;;;;
"13039";"13039";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.331Z";"2021-12-28T17:25:04.076Z";"0";"";"0";;"0";;;;;;;
"13040";"13040";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.364Z";"2021-12-28T17:25:04.925Z";"0";"";"0";;"0";;;;;;;
"14030";"SAJIKU, Nasi Goreng Ayam, 20 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8992770054012";"SAJIKU";"";"20000";"";0;1;1;1;"0,02";0;0;0;"2021-06-21T01:01:57.392Z";"2021-12-29T13:18:20.511Z";"0";"0";"1";;"0";;;;;;;
"14031";"SAJIKU, Nasi Goreng Pedas, 20 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8992770054036";"SAJIKU";"";"20000";"";0;1;1;1;"0,02";0;0;0;"2021-06-21T01:01:57.430Z";"2022-01-06T16:49:12.450Z";"-1";"0";"1";;"0";;;;;;;
"14032";"KOBE, gew¸rzmehl Weiﬂ extra 30%, 75g+25g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8995899110119";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.460Z";"2022-03-16T15:49:35.312Z";"0";"0";"1,5";;"0";;;;;;;
"14033";"MAMASUKA, Tepung Pisang Goreng, 210g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8995102702629";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.487Z";"2022-06-17T12:22:53.685Z";"-4";"0";"1,7";;"0";;;;;;;
"14034";"MAMASUKA, Tepung Tempe Goreng, 70gr";"";"Hauptlager";"Hauptlager";"";"";"";"";"8995102702070";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.516Z";"2022-06-18T10:34:52.942Z";"-6";"0";"1,15";;"0";;;;;;;
"14035";"14035";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.545Z";"2021-12-28T17:25:08.250Z";"0";"";"0";;"0";;;;;;;
"14036";"14036";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.572Z";"2021-12-28T17:25:09.162Z";"0";"";"0";;"0";;;;;;;
"14037";"14037";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.600Z";"2021-12-28T17:25:10.034Z";"0";"";"0";;"0";;;;;;;
"14038";"14038";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.629Z";"2021-12-28T17:25:10.846Z";"0";"";"0";;"0";;;;;;;
"14039";"14039";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.658Z";"2021-12-28T17:25:11.761Z";"0";"";"0";;"0";;;;;;;
"14040";"14040";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.691Z";"2021-12-28T17:25:12.591Z";"0";"";"0";;"0";;;;;;;
"15017";"15017";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.727Z";"2021-12-28T17:25:13.388Z";"0";"";"0";;"0";;;;;;;
"15018";"15018";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.756Z";"2021-12-28T17:25:14.202Z";"0";"";"0";;"0";;;;;;;
"15019";"15019";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.787Z";"2021-12-28T17:25:15.031Z";"0";"";"0";;"0";;;;;;;
"15020";"15020";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.813Z";"2021-12-28T17:25:15.904Z";"0";"";"0";;"0";;;;;;;
"15021";"15021";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.842Z";"2021-12-28T17:25:16.732Z";"0";"";"0";;"0";;;;;;;
"15022";"15022";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.871Z";"2021-12-28T17:25:17.541Z";"0";"";"0";;"0";;;;;;;
"15023";"15023";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.912Z";"2021-12-28T17:25:18.386Z";"0";"";"0";;"0";;;;;;;
"15024";"15024";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.951Z";"2021-12-28T17:25:19.210Z";"0";"";"0";;"0";;;;;;;
"15025";"15025";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:57.981Z";"2021-12-28T17:25:20.027Z";"0";"";"0";;"0";;;;;;;
"15026";"15026";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.011Z";"2021-12-28T17:25:20.819Z";"0";"";"0";;"0";;;;;;;
"15027";"15027";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.059Z";"2021-12-28T17:25:21.631Z";"0";"";"0";;"0";;;;;;;
"15028";"15028";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.095Z";"2021-12-28T17:25:22.437Z";"0";"";"0";;"0";;;;;;;
"15029";"15029";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.122Z";"2021-12-28T17:25:23.268Z";"0";"";"0";;"0";;;;;;;
"15030";"15030";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.155Z";"2021-12-28T17:25:24.103Z";"0";"";"0";;"0";;;;;;;
"16074";"LUCULLUS, Kentjur gemahlen lose, 100 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"LUCULLUS";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.182Z";"2022-04-14T13:09:13.595Z";"-16";"0";"3,5";;"0";;;;;;;
"16075";"16075";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.213Z";"2021-12-28T17:25:25.654Z";"0";"";"0";;"0";;;;;;;
"16076";"16076";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.245Z";"2021-12-28T17:25:26.465Z";"0";"";"0";;"0";;;;;;;
"16077";"16077";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.278Z";"2021-12-28T17:25:27.271Z";"0";"";"0";;"0";;;;;;;
"16078";"16078";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.307Z";"2021-12-28T17:25:28.087Z";"0";"";"0";;"0";;;;;;;
"16079";"16079";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.341Z";"2021-12-28T17:25:28.973Z";"0";"";"0";;"0";;;;;;;
"16080";"16080";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.420Z";"2021-12-28T17:25:29.858Z";"0";"";"0";;"0";;;;;;;
"16081";"16081";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.481Z";"2021-12-28T17:25:30.746Z";"0";"";"0";;"0";;;;;;;
"16082";"16082";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.544Z";"2021-12-28T17:25:31.644Z";"0";"";"0";;"0";;;;;;;
"16083";"16083";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.596Z";"2021-12-28T17:25:32.544Z";"0";"";"0";;"0";;;;;;;
"16084";"16084";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.623Z";"2021-12-28T17:25:33.443Z";"0";"";"0";;"0";;;;;;;
"16085";"16085";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.656Z";"2021-12-28T17:25:34.306Z";"0";"";"0";;"0";;;;;;;
"17115";"17115";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.687Z";"2021-12-28T17:25:35.307Z";"0";"";"0";;"0";;;;;;;
"17122";"MUNIK, Gebratenes H‰hnchen Gew¸rze, 180 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196101028";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.715Z";"2022-05-21T13:44:46.423Z";"-3";"0";"4,5";;"0";;;;;;;
"17123";"MUNIK, Curryh‰hnchen Gew¸rze, 100 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196101059";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.743Z";"2022-02-15T15:15:40.655Z";"-4";"0";"4,5";;"0";;;;;;;
"17124";"MUNIK, Tom Yam Gew¸rze, 130 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196101066";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.770Z";"2022-04-09T11:32:16.778Z";"-3";"0";"4,5";;"0";;;;;;;
"17125";"MUNIK, Betawi Suppe Gew¸rze, 125 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196101196";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.806Z";"2022-06-13T11:19:32.473Z";"-13";"0";"4,5";;"0";;;;;;;
"17126";"MUNIK, H‰hnchensuppe Gew¸rze, 70 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196700351";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.835Z";"2022-06-04T10:20:58.459Z";"-16";"0";"4,5";;"0";;;;;;;
"17127";"MUNIK, Pesmol Fisch Gew¸rze, 105 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196101110";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.862Z";"2022-02-23T18:46:40.686Z";"-3";"0";"4,5";;"0";;;;;;;
"17128";"MUNIK, Gebratene Kartoffeln Garnelen Scharf Gew¸rze, 140 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196700399";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.890Z";"2022-06-11T17:13:39.387Z";"-7";"0";"4,5";;"0";;;;;;;
"17129";"MUNIK, Sauere Gem¸se Suppe Gew¸rze, 180 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196101011";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.916Z";"2022-06-07T09:53:24.801Z";"-3";"0";"4,5";;"0";;;;;;;
"17130";"MUNIK, Gebratenen Reis Gew¸rze, 55 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8994196101073";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.949Z";"2022-04-23T12:21:45.163Z";"-6";"0";"4,5";;"0";;;;;;;
"17131";"BANGO, Manado gelber Reis W¸rzpaste 35g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8999999559489";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:58.980Z";"2022-06-15T15:25:38.852Z";"-8";"0";"1,25";;"0";;;;;;;
"17132";"BANGO, Jakarta Rindersuppe (Soto Betawi) W¸rzpaste 45g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8999999540289";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.008Z";"2022-06-14T13:17:30.971Z";"-4";"0";"1,25";;"0";;;;;;;
"17134";"BANGO, Malang ostjavanische Rindersuppe (Rawon) W¸rzpaste, 35g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8999999559472";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.040Z";"2022-06-18T11:49:42.544Z";"-1";"0";"1,25";;"0";;;;;;;
"17135";"BANGO, Tongseng W¸rzpaste, 50g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8999999540265";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.068Z";"2022-06-14T16:51:14.818Z";"-6";"0";"1,25";;"0";;;;;;;
"18036";"18036";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.103Z";"2021-12-28T17:25:46.945Z";"0";"";"0";;"0";;;;;;;
"18037";"18037";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.137Z";"2021-12-28T17:25:47.764Z";"0";"";"0";;"0";;;;;;;
"18038";"18038";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.172Z";"2021-12-28T17:25:48.570Z";"0";"";"0";;"0";;;;;;;
"18039";"18039";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.200Z";"2021-12-28T17:25:49.434Z";"0";"";"0";;"0";;;;;;;
"18040";"18040";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.229Z";"2021-12-28T17:25:50.328Z";"0";"";"0";;"0";;;;;;;
"18041";"18041";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.266Z";"2021-12-28T17:25:51.262Z";"0";"";"0";;"0";;;;;;;
"18042";"18042";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.292Z";"2021-12-28T17:25:52.199Z";"0";"";"0";;"0";;;;;;;
"18043";"18043";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.322Z";"2021-12-28T17:25:52.997Z";"0";"";"0";;"0";;;;;;;
"18044";"18044";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.349Z";"2021-12-28T17:25:53.853Z";"0";"";"0";;"0";;;;;;;
"14912";"18045";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.392Z";"2021-12-28T17:25:54.660Z";"0";"";"0";;"0";;;;;;;
"18045";"18045";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.429Z";"2021-12-28T17:25:55.456Z";"0";"";"0";;"0";;;;;;;
"11038";"11038";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.455Z";"2021-12-28T17:25:56.299Z";"0";"";"0";;"0";;;;;;;
"11039";"11039";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.487Z";"2021-12-28T17:25:57.166Z";"0";"";"0";;"0";;;;;;;
"11040";"11040";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.513Z";"2021-12-28T17:25:58.001Z";"0";"";"0";;"0";;;;;;;
"17133";"BANGO, Aceh gebratene Nudeln W¸rzpaste, 25g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8999999559496";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.544Z";"2022-06-18T11:52:02.683Z";"-8";"0";"1,25";;"0";;;;;;;
"19042";"19042";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.574Z";"2021-12-28T17:26:00.098Z";"0";"";"0";;"0";;;;;;;
"19043";"19043";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.601Z";"2021-12-28T17:26:00.941Z";"0";"";"0";;"0";;;;;;;
"19044";"19044";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.632Z";"2021-12-28T17:26:01.773Z";"0";"";"0";;"0";;;;;;;
"19045";"19045";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.660Z";"2021-12-28T17:26:02.591Z";"0";"";"0";;"0";;;;;;;
"19046";"19046";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.691Z";"2021-12-28T17:26:03.416Z";"0";"";"0";;"0";;;;;;;
"19047";"19047";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.727Z";"2021-12-28T17:26:04.278Z";"0";"";"0";;"0";;;;;;;
"19048";"19048";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.752Z";"2021-12-28T17:26:05.125Z";"0";"";"0";;"0";;;;;;;
"19049";"19049";"";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2021-06-21T01:01:59.779Z";"2021-12-28T17:26:05.971Z";"0";"";"0";;"0";;;;;;;
